,score,decoding_accuracy,measure,dataset
15,0.9418460726737976,0.9484536082474226,rsa-correlation-corr,ultrametric
16,0.9468953013420105,0.979381443298969,rsa-correlation-corr,ultrametric
17,0.9511222243309021,0.9896907216494846,rsa-correlation-corr,ultrametric
18,0.9546776413917542,1.0000000000000002,rsa-correlation-corr,ultrametric
19,0.9577202796936035,1.0000000000000002,rsa-correlation-corr,ultrametric
20,0.9604012370109558,0.9690721649484537,rsa-correlation-corr,ultrametric
21,0.9628479480743408,0.979381443298969,rsa-correlation-corr,ultrametric
22,0.9651480913162231,0.9896907216494846,rsa-correlation-corr,ultrametric
23,0.9673436880111694,0.979381443298969,rsa-correlation-corr,ultrametric
24,0.9694379568099976,1.0,rsa-correlation-corr,ultrametric
25,0.9714074730873108,0.9690721649484535,rsa-correlation-corr,ultrametric
26,0.973219633102417,0.9896907216494846,rsa-correlation-corr,ultrametric
27,0.9748461246490479,0.9896907216494846,rsa-correlation-corr,ultrametric
28,0.9762730002403259,0.9690721649484537,rsa-correlation-corr,ultrametric
29,0.9775069952011108,0.979381443298969,rsa-correlation-corr,ultrametric
30,0.9785727262496948,0.979381443298969,rsa-correlation-corr,ultrametric
31,0.9795079231262207,0.979381443298969,rsa-correlation-corr,ultrametric
32,0.9803555607795715,0.9896907216494846,rsa-correlation-corr,ultrametric
33,0.9811543226242065,0.9896907216494846,rsa-correlation-corr,ultrametric
34,0.981935441493988,0.979381443298969,rsa-correlation-corr,ultrametric
35,0.98271644115448,0.9690721649484537,rsa-correlation-corr,ultrametric
36,0.983502984046936,1.0,rsa-correlation-corr,ultrametric
37,0.9842895269393921,0.9896907216494846,rsa-correlation-corr,ultrametric
38,0.9850618243217468,0.9896907216494846,rsa-correlation-corr,ultrametric
39,0.9858043193817139,0.9690721649484535,rsa-correlation-corr,ultrametric
40,0.9865020513534546,0.979381443298969,rsa-correlation-corr,ultrametric
41,0.9871447086334229,0.979381443298969,rsa-correlation-corr,ultrametric
42,0.9877289533615112,0.9896907216494846,rsa-correlation-corr,ultrametric
43,0.9882572293281555,1.0,rsa-correlation-corr,ultrametric
44,0.9887391924858093,0.9896907216494846,rsa-correlation-corr,ultrametric
45,0.9891858696937561,1.0000000000000002,rsa-correlation-corr,ultrametric
46,0.9896091222763062,0.9896907216494846,rsa-correlation-corr,ultrametric
47,0.9900188446044922,0.9896907216494846,rsa-correlation-corr,ultrametric
0,0.36042364761406387,0.10416666666666667,procrustes-angular-score,ultrametric
1,0.36042364761406387,0.09375,procrustes-angular-score,ultrametric
2,0.4110980256051999,0.21875000000000003,procrustes-angular-score,ultrametric
3,0.4604339737691465,0.40625000000000006,procrustes-angular-score,ultrametric
4,0.5078213944274659,0.5208333333333335,procrustes-angular-score,ultrametric
5,0.5529073137932885,0.6354166666666666,procrustes-angular-score,ultrametric
6,0.5955297442588617,0.7083333333333334,procrustes-angular-score,ultrametric
7,0.6356263241219189,0.7916666666666667,procrustes-angular-score,ultrametric
8,0.6731762389994673,0.84375,procrustes-angular-score,ultrametric
9,0.7081756871655797,0.9062499999999999,procrustes-angular-score,ultrametric
10,0.74063411106536,0.9375000000000001,procrustes-angular-score,ultrametric
11,0.7705800015255442,0.9479166666666666,procrustes-angular-score,ultrametric
12,0.798058058033932,0.9895833333333334,procrustes-angular-score,ultrametric
13,0.8231277838612397,0.9791666666666667,procrustes-angular-score,ultrametric
14,0.8458479580957773,0.9687500000000001,procrustes-angular-score,ultrametric
15,0.8662581197011809,1.0104166666666667,procrustes-angular-score,ultrametric
16,0.8843788835814896,1.0,procrustes-angular-score,ultrametric
17,0.9002207877942432,0.9895833333333334,procrustes-angular-score,ultrametric
18,0.913802614269758,0.9791666666666667,procrustes-angular-score,ultrametric
19,0.9251580064092709,0.9895833333333334,procrustes-angular-score,ultrametric
20,0.93434138371652,0.9583333333333333,procrustes-angular-score,ultrametric
21,0.9414831064290385,0.9479166666666666,procrustes-angular-score,ultrametric
22,0.9468312760412728,0.9583333333333335,procrustes-angular-score,ultrametric
23,0.9507247667692046,0.9791666666666665,procrustes-angular-score,ultrametric
24,0.9535449291511822,0.9687500000000001,procrustes-angular-score,ultrametric
25,0.9556623144692454,0.9687500000000001,procrustes-angular-score,ultrametric
26,0.9573923529742949,0.9687500000000001,procrustes-angular-score,ultrametric
27,0.9589738580186411,1.0,procrustes-angular-score,ultrametric
28,0.9605793893446425,0.9791666666666667,procrustes-angular-score,ultrametric
29,0.9623411218854949,0.9479166666666666,procrustes-angular-score,ultrametric
30,0.9643636913196839,0.9583333333333333,procrustes-angular-score,ultrametric
31,0.9667019803795251,1.0,procrustes-angular-score,ultrametric
32,0.9693246380152831,0.9687500000000001,procrustes-angular-score,ultrametric
33,0.9721092187126127,0.9895833333333334,procrustes-angular-score,ultrametric
34,0.9748826839326278,1.0000000000000002,procrustes-angular-score,ultrametric
35,0.9774814851621321,0.9583333333333335,procrustes-angular-score,ultrametric
36,0.979776632455047,0.9895833333333334,procrustes-angular-score,ultrametric
37,0.9816693292928704,0.9895833333333334,procrustes-angular-score,ultrametric
38,0.9830934661059829,0.9791666666666667,procrustes-angular-score,ultrametric
39,0.984067009188158,0.9895833333333334,procrustes-angular-score,ultrametric
40,0.9847309262532162,0.9791666666666665,procrustes-angular-score,ultrametric
41,0.9852932720190697,0.9687500000000001,procrustes-angular-score,ultrametric
42,0.985911129599356,0.9791666666666667,procrustes-angular-score,ultrametric
43,0.9866785840738256,0.9791666666666667,procrustes-angular-score,ultrametric
44,0.9876259346971631,0.9791666666666665,procrustes-angular-score,ultrametric
45,0.9886896322337919,0.9479166666666666,procrustes-angular-score,ultrametric
46,0.9897272988998482,0.9895833333333334,procrustes-angular-score,ultrametric
47,0.9906006788127769,0.9791666666666667,procrustes-angular-score,ultrametric
0,0.43492512721724397,0.15000000000000002,cca-angular-score,ultrametric
1,0.43492512721724397,0.12999999999999998,cca-angular-score,ultrametric
2,0.49588174357633574,0.15,cca-angular-score,ultrametric
3,0.5466837363972139,0.19,cca-angular-score,ultrametric
4,0.5904242362346763,0.29,cca-angular-score,ultrametric
5,0.6287785449793837,0.26999999999999996,cca-angular-score,ultrametric
6,0.6629521739354346,0.36,cca-angular-score,ultrametric
7,0.6938455433337067,0.42000000000000004,cca-angular-score,ultrametric
8,0.7221416991918823,0.48,cca-angular-score,ultrametric
9,0.7483682599411583,0.64,cca-angular-score,ultrametric
10,0.7728937978881285,0.55,cca-angular-score,ultrametric
11,0.7959311771547342,0.5900000000000001,cca-angular-score,ultrametric
12,0.8176300585255399,0.64,cca-angular-score,ultrametric
13,0.8381303779028393,0.6900000000000001,cca-angular-score,ultrametric
14,0.8575028422380908,0.69,cca-angular-score,ultrametric
15,0.8757031511331429,0.71,cca-angular-score,ultrametric
16,0.892606996508198,0.74,cca-angular-score,ultrametric
17,0.9080818919933358,0.74,cca-angular-score,ultrametric
18,0.9220620373558586,0.75,cca-angular-score,ultrametric
19,0.9344722371821376,0.78,cca-angular-score,ultrametric
20,0.9450324512049191,0.7399999999999999,cca-angular-score,ultrametric
21,0.953420792754416,0.74,cca-angular-score,ultrametric
22,0.9595571990846288,0.8099999999999999,cca-angular-score,ultrametric
23,0.9634908661499673,0.72,cca-angular-score,ultrametric
24,0.9654580333320935,0.74,cca-angular-score,ultrametric
25,0.9660060555552521,0.75,cca-angular-score,ultrametric
26,0.9658477822539899,0.73,cca-angular-score,ultrametric
27,0.965584292833216,0.6799999999999999,cca-angular-score,ultrametric
28,0.9656888295014553,0.7699999999999999,cca-angular-score,ultrametric
29,0.966385988505782,0.74,cca-angular-score,ultrametric
30,0.9677166327421126,0.76,cca-angular-score,ultrametric
31,0.9696070297679482,0.73,cca-angular-score,ultrametric
32,0.9719889058342511,0.76,cca-angular-score,ultrametric
33,0.9747787854234421,0.71,cca-angular-score,ultrametric
34,0.9777894230833425,0.73,cca-angular-score,ultrametric
35,0.980739199206165,0.71,cca-angular-score,ultrametric
36,0.9834233398535672,0.72,cca-angular-score,ultrametric
37,0.9856207822982791,0.74,cca-angular-score,ultrametric
38,0.9871268832196555,0.76,cca-angular-score,ultrametric
39,0.9878763064333695,0.74,cca-angular-score,ultrametric
40,0.988043910453442,0.77,cca-angular-score,ultrametric
41,0.9879685189658353,0.6900000000000001,cca-angular-score,ultrametric
42,0.9879594766699624,0.7499999999999999,cca-angular-score,ultrametric
43,0.9881981870949826,0.7699999999999999,cca-angular-score,ultrametric
44,0.9887447389482209,0.71,cca-angular-score,ultrametric
45,0.989455463328773,0.73,cca-angular-score,ultrametric
46,0.9902420772648827,0.75,cca-angular-score,ultrametric
0,0.27107226848602295,0.05102040816326531,nbs-squared,ultrametric
1,0.27107226848602295,0.06122448979591836,nbs-squared,ultrametric
2,0.34530922770500183,0.22448979591836735,nbs-squared,ultrametric
3,0.4214647710323334,0.40816326530612246,nbs-squared,ultrametric
4,0.4965682625770569,0.6530612244897958,nbs-squared,ultrametric
5,0.5682851076126099,0.7346938775510203,nbs-squared,ultrametric
6,0.6348963975906372,0.8979591836734694,nbs-squared,ultrametric
7,0.6952440142631531,0.9285714285714284,nbs-squared,ultrametric
8,0.7487128973007202,0.9285714285714284,nbs-squared,ultrametric
9,0.7951313257217407,0.9387755102040815,nbs-squared,ultrametric
10,0.8346644043922424,0.9693877551020407,nbs-squared,ultrametric
11,0.8677204847335815,0.9897959183673469,nbs-squared,ultrametric
12,0.8948695063591003,0.9693877551020407,nbs-squared,ultrametric
13,0.9167861342430115,0.9795918367346937,nbs-squared,ultrametric
14,0.9341915249824524,1.0,nbs-squared,ultrametric
15,0.9478090405464172,1.010204081632653,nbs-squared,ultrametric
16,0.9583200812339783,1.010204081632653,nbs-squared,ultrametric
17,0.9663359522819519,1.0,nbs-squared,ultrametric
18,0.972387433052063,1.0,nbs-squared,ultrametric
19,0.9769240617752075,1.010204081632653,nbs-squared,ultrametric
20,0.9803138375282288,1.010204081632653,nbs-squared,ultrametric
21,0.9828540682792664,1.020408163265306,nbs-squared,ultrametric
22,0.9847782850265503,1.0,nbs-squared,ultrametric
23,0.9862660765647888,1.0,nbs-squared,ultrametric
24,0.9874528646469116,1.010204081632653,nbs-squared,ultrametric
25,0.988438069820404,0.9897959183673468,nbs-squared,ultrametric
26,0.9892876148223877,0.9897959183673469,nbs-squared,ultrametric
27,0.9900493025779724,1.010204081632653,nbs-squared,ultrametric
0,0.5279346108436584,0.10309278350515466,nbs,ultrametric
1,0.5279346108436584,0.11340206185567009,nbs,ultrametric
2,0.5941765308380127,0.21649484536082478,nbs,ultrametric
3,0.6548439264297485,0.4639175257731959,nbs,ultrametric
4,0.7092210054397583,0.597938144329897,nbs,ultrametric
5,0.7570807337760925,0.6804123711340206,nbs,ultrametric
6,0.798571765422821,0.8762886597938144,nbs,ultrametric
7,0.8340830206871033,0.8556701030927834,nbs,ultrametric
8,0.8641318082809448,0.8969072164948455,nbs,ultrametric
9,0.8892937302589417,0.9484536082474226,nbs,ultrametric
10,0.9101549983024597,0.979381443298969,nbs,ultrametric
11,0.9272869229316711,0.979381443298969,nbs,ultrametric
12,0.9412278532981873,0.9896907216494846,nbs,ultrametric
13,0.9524747133255005,1.0103092783505156,nbs,ultrametric
14,0.96147620677948,1.0,nbs,ultrametric
15,0.9686295986175537,1.0,nbs,ultrametric
16,0.9742812514305115,0.9896907216494846,nbs,ultrametric
17,0.9787280559539795,0.9896907216494846,nbs,ultrametric
18,0.9822199940681458,1.0103092783505156,nbs,ultrametric
19,0.9849637150764465,1.0000000000000002,nbs,ultrametric
20,0.9871270656585693,1.0,nbs,ultrametric
21,0.9888442754745483,1.0,nbs,ultrametric
22,0.9902213215827942,1.0206185567010309,nbs,ultrametric
0,0.3427876830101013,0.1,nbs-angular-score,ultrametric
1,0.3427876830101013,0.06999999999999999,nbs-angular-score,ultrametric
2,0.39381539821624756,0.21000000000000002,nbs-angular-score,ultrametric
3,0.443617045879364,0.42000000000000004,nbs-angular-score,ultrametric
4,0.4915391802787781,0.51,nbs-angular-score,ultrametric
5,0.5371935367584229,0.69,nbs-angular-score,ultrametric
6,0.5803718566894531,0.85,nbs-angular-score,ultrametric
7,0.6209777593612671,0.9,nbs-angular-score,ultrametric
8,0.6590183973312378,0.97,nbs-angular-score,ultrametric
9,0.6945642828941345,0.99,nbs-angular-score,ultrametric
10,0.7276991605758667,0.99,nbs-angular-score,ultrametric
11,0.7584868669509888,0.99,nbs-angular-score,ultrametric
12,0.7869685888290405,1.0,nbs-angular-score,ultrametric
13,0.8131875395774841,1.0,nbs-angular-score,ultrametric
14,0.8371881246566772,1.0,nbs-angular-score,ultrametric
15,0.8590155243873596,1.0,nbs-angular-score,ultrametric
16,0.8786892890930176,0.99,nbs-angular-score,ultrametric
17,0.8961834907531738,1.0,nbs-angular-score,ultrametric
18,0.9114169478416443,0.99,nbs-angular-score,ultrametric
19,0.9242799282073975,1.0,nbs-angular-score,ultrametric
20,0.9346951842308044,0.99,nbs-angular-score,ultrametric
21,0.9426712393760681,1.0,nbs-angular-score,ultrametric
22,0.9483557939529419,0.99,nbs-angular-score,ultrametric
23,0.9520381689071655,1.0,nbs-angular-score,ultrametric
24,0.9541880488395691,1.0,nbs-angular-score,ultrametric
25,0.9553760886192322,1.0,nbs-angular-score,ultrametric
26,0.9561858177185059,1.0,nbs-angular-score,ultrametric
27,0.9570591449737549,1.0,nbs-angular-score,ultrametric
28,0.9582836627960205,1.0,nbs-angular-score,ultrametric
29,0.9599903225898743,1.0,nbs-angular-score,ultrametric
30,0.9621977806091309,1.0,nbs-angular-score,ultrametric
31,0.9648454785346985,1.0,nbs-angular-score,ultrametric
32,0.9678097367286682,1.0,nbs-angular-score,ultrametric
33,0.9709434509277344,1.0,nbs-angular-score,ultrametric
34,0.9740939736366272,1.0,nbs-angular-score,ultrametric
35,0.9771043062210083,1.0,nbs-angular-score,ultrametric
36,0.9797831773757935,1.0,nbs-angular-score,ultrametric
37,0.9819433689117432,0.99,nbs-angular-score,ultrametric
38,0.9834644794464111,1.0,nbs-angular-score,ultrametric
39,0.9843579530715942,1.0,nbs-angular-score,ultrametric
40,0.9847695827484131,1.0,nbs-angular-score,ultrametric
41,0.9849402904510498,1.0,nbs-angular-score,ultrametric
42,0.9851975440979004,1.0,nbs-angular-score,ultrametric
43,0.9857581853866577,1.0,nbs-angular-score,ultrametric
44,0.9867020845413208,1.0,nbs-angular-score,ultrametric
45,0.9879125952720642,1.0,nbs-angular-score,ultrametric
46,0.9892519116401672,0.99,nbs-angular-score,ultrametric
47,0.9905228018760681,1.0,nbs-angular-score,ultrametric
0,0.24353055655956268,0.134020618556701,cka,ultrametric
1,0.24353055655956268,0.10309278350515465,cka,ultrametric
2,0.3426758646965027,0.26804123711340205,cka,ultrametric
3,0.46157026290893555,0.3917525773195876,cka,ultrametric
4,0.5833866000175476,0.5876288659793814,cka,ultrametric
5,0.6880244016647339,0.7010309278350515,cka,ultrametric
6,0.7650527358055115,0.7628865979381443,cka,ultrametric
7,0.816912055015564,0.8041237113402061,cka,ultrametric
8,0.85123211145401,0.8556701030927835,cka,ultrametric
9,0.8746390342712402,0.8969072164948454,cka,ultrametric
10,0.8913975954055786,0.9175257731958762,cka,ultrametric
11,0.9040135145187378,0.9072164948453608,cka,ultrametric
12,0.9139467477798462,0.9381443298969071,cka,ultrametric
13,0.9220534563064575,0.9175257731958762,cka,ultrametric
14,0.9288435578346252,0.9381443298969071,cka,ultrametric
15,0.9346203207969666,0.9793814432989689,cka,ultrametric
16,0.9395743012428284,0.9793814432989689,cka,ultrametric
17,0.9438450932502747,0.9793814432989689,cka,ultrametric
18,0.9475528001785278,0.9896907216494845,cka,ultrametric
19,0.950812041759491,1.0,cka,ultrametric
20,0.9537328481674194,0.9793814432989689,cka,ultrametric
21,0.9564071893692017,0.9690721649484536,cka,ultrametric
22,0.9589014649391174,0.9999999999999999,cka,ultrametric
23,0.9612529873847961,0.9690721649484536,cka,ultrametric
24,0.9634720087051392,0.9690721649484536,cka,ultrametric
25,0.9655482172966003,0.9793814432989689,cka,ultrametric
26,0.9674670100212097,1.0103092783505154,cka,ultrametric
27,0.9692150354385376,0.9896907216494845,cka,ultrametric
28,0.970793604850769,0.9999999999999999,cka,ultrametric
29,0.9722144603729248,0.9690721649484536,cka,ultrametric
30,0.9735016822814941,0.9896907216494845,cka,ultrametric
31,0.9746882319450378,0.9999999999999999,cka,ultrametric
32,0.9758051037788391,0.9896907216494845,cka,ultrametric
33,0.9768809676170349,0.9999999999999999,cka,ultrametric
34,0.9779341816902161,0.9896907216494847,cka,ultrametric
35,0.9789736866950989,0.9999999999999999,cka,ultrametric
36,0.9799982905387878,1.0206185567010309,cka,ultrametric
37,0.9809994101524353,0.9999999999999999,cka,ultrametric
38,0.9819653034210205,0.9896907216494845,cka,ultrametric
39,0.9828828573226929,1.0103092783505154,cka,ultrametric
40,0.9837421178817749,0.9999999999999999,cka,ultrametric
41,0.9845377206802368,0.9896907216494845,cka,ultrametric
42,0.9852709174156189,0.9896907216494847,cka,ultrametric
43,0.9859463572502136,0.9896907216494845,cka,ultrametric
44,0.9865735173225403,0.9896907216494845,cka,ultrametric
45,0.9871630668640137,0.9793814432989689,cka,ultrametric
46,0.987724781036377,0.9896907216494845,cka,ultrametric
47,0.9882645010948181,0.9896907216494845,cka,ultrametric
48,0.9887872934341431,0.9896907216494845,cka,ultrametric
49,0.9892919659614563,0.9896907216494845,cka,ultrametric
50,0.9897777438163757,0.9999999999999999,cka,ultrametric
51,0.9902401566505432,0.9896907216494845,cka,ultrametric
